County,Elevation ,Date,ppt ,tmin ,tmean ,tmax ,tdmean ,vpdmin ,vpdmax 
Riverside,2875,2012-11,0,45.8,58.2,70.5,28.4,4.47,20.22
Riverside,2875,2012-12,0.3,39.1,48.5,57.9,30.1,1.76,10.82
Riverside,2875,2013-01,0.77,36,45.4,54.8,20.3,2.57,10.69
Riverside,2875,2013-02,0.29,37.1,48.2,59.4,21,2.64,13.48
Riverside,2875,2013-03,0.12,48.2,60.7,73.3,29.2,4.77,22.68
Riverside,2875,2013-04,0,49.1,64,78.8,29.1,5.68,28.78
Riverside,2875,2013-05,0.06,57.6,71.7,85.8,35.5,7.25,34.94
Riverside,2875,2013-06,0,63.6,80.3,97,33.7,12.25,53.11
Riverside,2875,2013-07,0.43,73.5,85.6,97.7,47.7,14.41,48.93
Riverside,2875,2013-08,0.82,68.9,82.1,95.3,43.5,12.69,47.79
Riverside,2875,2013-09,0.4,62.3,76.4,90.5,41.8,8.47,40.36
Riverside,2875,2013-10,0.03,47.9,62.6,77.3,27.1,5.6,27.67
Riverside,2875,2013-11,0.21,45.2,55.7,66.1,30.9,3.66,16.01
Riverside,2875,2013-12,0.13,39.2,49.2,59.2,20.7,3.57,13.59
Riverside,2875,2014-01,0,43.5,55.3,67.1,18.3,5.01,18.6
Riverside,2875,2014-02,0.14,45.8,56.9,68.1,28.1,4.31,19.37
Riverside,2875,2014-03,1.05,47.3,58.7,70.1,31.7,4.09,19.48
Riverside,2875,2014-04,0.11,50.3,63.8,77.4,30.7,5.85,27.01
Riverside,2875,2014-05,0.19,57.7,71.5,85.3,33,8.56,35.78
Riverside,2875,2014-06,0,63.4,79.3,95.2,32.8,12.16,49.68
Riverside,2875,2014-07,0.14,73,85.8,98.5,47.5,14.41,50.93
Riverside,2875,2014-08,0.5,69,81.7,94.4,46.8,11.23,44.14
Riverside,2875,2014-09,0.6,64.8,78.7,92.6,48.2,8.27,41.26
Riverside,2875,2014-10,0,54.3,69.3,84.4,33.4,7.05,33.29
Riverside,2875,2014-11,0,48.3,58.8,69.4,25.7,5.09,19.39
Riverside,2875,2014-12,0.53,41.7,50,58.4,33.8,1.7,10.04
Riverside,2875,2015-01,0.88,41,50.6,60.2,28.4,2.52,12.38
Riverside,2875,2015-02,0.62,45.9,57.9,69.9,29.5,3.79,20.06
Riverside,2875,2015-03,1.16,49.7,61.2,72.7,28.7,5.42,23.23
Riverside,2875,2015-04,0.01,48,62.1,76.1,27.7,5.26,26.03
Riverside,2875,2015-05,0.09,51.9,65.1,78.2,40.6,4.37,25.42
Riverside,2875,2015-06,0,66.2,80.6,95.1,36.9,13.48,49.81
Riverside,2875,2015-07,0.7,67,80.5,94,47,9.38,43.99
Riverside,2875,2015-08,0.07,71.4,85.3,99.2,45.5,14.42,53.6
Riverside,2875,2015-09,0.09,66,78.9,91.8,47.5,9.32,40.45
Riverside,2875,2015-10,0.56,57.5,69.8,82.2,44.6,4.87,28.34
Riverside,2875,2015-11,0.02,42.3,52.6,62.9,26.1,3.96,15.53
Riverside,2875,2015-12,0.05,36.5,46.7,57,21.1,3.01,12.45
Sacramento,63,2005-01,4.26,39.6,45.2,50.8,40.7,0.14,2.78
Sacramento,63,2005-02,2.67,44.2,52.9,61.7,44.1,0.46,7.03
Sacramento,63,2005-03,3,45.4,56.4,67.4,45.2,0.57,10.88
Sacramento,63,2005-04,1.28,45.4,57.6,69.9,42.5,1.06,13.96
Sacramento,63,2005-05,1.18,52.3,65,77.8,49.5,1.15,19.64
Sacramento,63,2005-06,0.59,54.6,68.8,83,48.6,1.99,26.27
Sacramento,63,2005-07,0,62.5,79.8,97.2,54.4,4.35,41.55
Sacramento,63,2005-08,0,59.3,77.2,95.2,50.7,3.4,41.93
Sacramento,63,2005-09,0.04,53.9,69.4,84.8,47.3,2.22,29.12
Sacramento,63,2005-10,0.09,51,64.5,78.1,45,2.05,21.62
Sacramento,63,2005-11,0.86,43.5,55.9,68.3,40.9,0.97,13.7
Sacramento,63,2005-12,7.88,42.5,49.8,57.2,42.8,0.4,5.28
Sacramento,63,2006-01,3.74,41.5,49.4,57.3,41.7,0.42,5.82
Sacramento,63,2006-02,1.42,39.8,51.4,63.1,38.5,0.63,10.89
Sacramento,63,2006-03,4.92,41.5,50,58.5,39.8,0.61,7.47
Sacramento,63,2006-04,4.21,48.4,57.2,66,46.5,0.85,10
Sacramento,63,2006-05,0.65,53.4,67.6,81.9,48.4,1.9,24.02
Sacramento,63,2006-06,0,59.2,74.8,90.5,51.3,3.48,34.11
Sacramento,63,2006-07,0,63,80.1,97.3,53.4,4.74,43.84
Sacramento,63,2006-08,0,57.6,73.9,90.2,50.5,2.88,33.08
Sacramento,63,2006-09,0,54.9,71.4,87.9,45.8,3.35,32.59
Sacramento,63,2006-10,0.19,48.1,61.8,75.5,41.4,1.93,19.87
Sacramento,63,2006-11,1.14,44.3,53.9,63.4,44.4,0.38,8.67
Sacramento,63,2006-12,2.72,37.2,46.9,56.5,36.3,0.41,7.25
Sacramento,63,2007-01,0.2,31.9,44.8,57.7,29.4,0.6,9.55
Sacramento,63,2007-02,3.68,41.5,50.9,60.3,41,0.46,8.11
Sacramento,63,2007-03,0.47,44.9,58.2,71.4,43.1,0.93,15.06
Sacramento,63,2007-04,1.57,47.3,60.3,73.4,42.1,1.53,18.05
Sacramento,63,2007-05,0.21,52.1,67.4,82.6,43.3,2.66,26.64
Sacramento,63,2007-06,0,56.5,72.7,88.8,46.8,3.24,33
Sacramento,63,2007-07,0,60.1,76.3,92.4,52.6,3.38,35.33
Sacramento,63,2007-08,0,59.8,76.4,93,50.8,3.82,38.06
Sacramento,63,2007-09,0.12,56.2,70.1,84,48.8,2.76,26.33
Sacramento,63,2007-10,0.95,49.4,61.6,73.9,43.8,1.8,18.02
Sacramento,63,2007-11,0.84,43.1,55.8,68.6,40.3,0.92,13.72
Sacramento,63,2007-12,3.22,37.1,45.6,54.1,34.4,0.59,6.59
Sacramento,63,2008-01,7.04,38.8,45.8,52.7,37,0.53,5.13
Sacramento,63,2008-02,2.09,38.8,48.9,59,38.3,0.44,8.32
Sacramento,63,2008-03,0.13,43,55.2,67.5,38.4,1.27,13.96
Sacramento,63,2008-04,0.04,43.8,58.4,73.1,36.9,1.84,19.91
Sacramento,63,2008-05,0.07,53,67.1,81.2,42.2,3.55,26.54
Sacramento,63,2008-06,0,57.1,73.1,89,43.3,4.91,35.25
Sacramento,63,2008-07,0,58.8,75.7,92.7,51.6,3.15,37.24
Sacramento,63,2008-08,0,59.6,76.6,93.6,50.2,3.81,40.52
Sacramento,63,2008-09,0,54.9,72,89.2,45.2,3.58,36.33
Sacramento,63,2008-10,0.47,49.6,64.5,79.4,40,2.38,25.27
Sacramento,63,2008-11,2.09,45.6,55.8,66,45.7,0.48,10.09
Sacramento,63,2008-12,1.97,35.8,43.9,52,36.8,0.3,4.59
Sacramento,63,2009-01,1.78,36.7,47.4,58,37,0.36,7.96
Sacramento,63,2009-02,5.07,41.5,50.2,58.9,40.8,0.5,7.73
Sacramento,63,2009-03,2.06,44.2,54.9,65.5,39.7,1.19,12.5
Sacramento,63,2009-04,1.26,45.8,59.3,72.8,39.8,1.75,19.43
Sacramento,63,2009-05,1.4,53.7,68.6,83.5,47.3,2.33,27.79
Sacramento,63,2009-06,0.17,56.7,71,85.3,49.1,2.86,29.11
Sacramento,63,2009-07,0,58.9,76.2,93.6,49.5,4.03,39.19
Sacramento,63,2009-08,0,59,75.6,92.2,49.4,3.84,37.88
Sacramento,63,2009-09,0.17,59.5,75.4,91.4,48.7,4.02,38.17
Sacramento,63,2009-10,2.94,50.7,62.2,73.8,43.7,1.99,17.63
Sacramento,63,2009-11,0.48,41.5,53.6,65.6,39.6,0.91,12.38
Sacramento,63,2009-12,3.4,37.4,45.3,53.3,37.2,0.39,5.22
Sacramento,63,2010-01,4.55,42.7,48,53.3,42.6,0.33,3.4
Sacramento,63,2010-02,2.77,44.6,52.2,59.8,44.4,0.41,6
Sacramento,63,2010-03,2.57,43.2,54.1,65,40.3,0.81,11.7
Sacramento,63,2010-04,3.12,45.2,55.3,65.4,41.4,1.03,11.85
Sacramento,63,2010-05,1.02,48.1,61,73.8,40.5,1.77,20.04
Sacramento,63,2010-06,0.01,56,71.2,86.3,48.6,2.52,31.44
Sacramento,63,2010-07,0,56.6,74.1,91.6,50.5,2.55,35.77
Sacramento,63,2010-08,0,54.8,71.5,88.1,49.8,1.78,33.26
Sacramento,63,2010-09,0.03,55.5,71.4,87.3,48.3,2.57,33.42
Sacramento,63,2010-10,2.01,52.3,64,75.7,46.6,1.63,20.39
Sacramento,63,2010-11,3.09,41.6,52.4,63.2,40.8,0.45,10.66
Sacramento,63,2010-12,6.17,44.4,50.2,56,43.4,0.32,4.16
Sacramento,63,2011-01,1.52,37.6,45,52.3,38.8,0.08,4.33
Sacramento,63,2011-02,3.64,36.6,47.5,58.4,34.9,0.46,9.31
Sacramento,63,2011-03,6.84,43.6,51.9,60.2,43,0.39,7.85
Sacramento,63,2011-04,0.14,45.3,56.9,68.5,41.6,0.94,14.16
Sacramento,63,2011-05,1.65,49.3,61.3,73.2,41.3,1.88,19.16
Sacramento,63,2011-06,1.33,55.7,68.6,81.5,50,2.16,25.01
Sacramento,63,2011-07,0,59.8,74.7,89.5,52.8,3.07,32.91
Sacramento,63,2011-08,0,58.1,74.4,90.7,52.5,2.37,34.72
Sacramento,63,2011-09,0,58.9,74.8,90.7,51.8,2.82,34.74
Sacramento,63,2011-10,1.69,52.5,64.5,76.5,48.5,1.35,18.69
Sacramento,63,2011-11,0.84,42.3,51.7,61,40,0.82,8.96
Sacramento,63,2011-12,0.13,34.1,46.1,58,29.8,1,9.9
Sacramento,63,2012-01,2.71,36.4,48,59.6,33.8,0.72,9.8
Sacramento,63,2012-02,0.91,40.3,51.3,62.2,36,1.12,11.08
Sacramento,63,2012-03,4.55,43.1,52.6,62.2,38.9,1.04,10.11
Sacramento,63,2012-04,3.61,47.5,59,70.5,44,1.08,15.02
Sacramento,63,2012-05,0,52,66.9,81.8,43,2.59,26.68
Sacramento,63,2012-06,0.03,55.9,71.4,86.8,44.9,3.8,32.5
Sacramento,63,2012-07,0.01,58.1,74.8,91.5,49.5,3.45,37.22
Sacramento,63,2012-08,0,59.2,77.1,95,48.4,4.51,43.03
Sacramento,63,2012-09,0,55.8,73.1,90.3,46.3,3.59,35.15
Sacramento,63,2012-10,1.2,52.5,65.2,78,46.7,2.07,21.66
Sacramento,63,2012-11,3.91,44.7,55.1,65.5,44.6,0.61,10.14
Sacramento,63,2012-12,8.09,40.1,47.6,55.1,40,0.48,5.29
Sacramento,63,2013-01,1.13,33.2,44.3,55.4,32.7,0.43,7.7
Sacramento,63,2013-02,0.29,36.1,49.2,62.4,33.9,0.73,11.55
Sacramento,63,2013-03,1.61,43.9,56.8,69.7,40.6,1.21,15.24
Sacramento,63,2013-04,0.74,49.4,63.1,76.7,40.8,2.37,22.39
Sacramento,63,2013-05,0.19,54,67.9,81.8,42.5,3.66,26.82
Sacramento,63,2013-06,0.33,57.8,73.2,88.5,49.7,3.27,32.8
Sacramento,63,2013-07,0,60.1,77.2,94.3,51.1,4.3,40
Sacramento,63,2013-08,0,58.3,74.2,90,51.3,3.13,34.44
Sacramento,63,2013-09,0.69,57.3,71.4,85.4,49.2,3.12,28.83
Sacramento,63,2013-10,0,47.4,62.6,77.8,38.9,2.57,23.8
Sacramento,63,2013-11,0.95,42.1,54.9,67.7,37.1,1.48,14.92
Sacramento,63,2013-12,0.45,31.8,45.3,58.7,29.1,0.69,10.87
Sacramento,63,2014-01,0.35,36.4,51,65.6,33.4,0.93,14.33
Sacramento,63,2014-02,4.55,43.7,53.2,62.7,42.6,0.63,9.9
Sacramento,63,2014-03,2.86,47.7,58.5,69.4,43.7,1.37,14.8
Sacramento,63,2014-04,2.03,47.8,60.8,73.8,46.1,0.95,18.54
Sacramento,63,2014-05,0.04,53.8,69,84.1,44.5,3.1,30.21
Sacramento,63,2014-06,0,57,73.7,90.3,47.8,3.41,36.92
Sacramento,63,2014-07,0,62,78,93.9,52.3,4.57,40.07
Sacramento,63,2014-08,0,60.6,75.8,90.9,54,3.04,33.93
Sacramento,63,2014-09,0.47,59,74.1,89.2,52.2,2.86,33.65
Sacramento,63,2014-10,0.08,53,67.6,82.1,46.9,2.2,26.57
Sacramento,63,2014-11,1.57,45.1,55.7,66.4,45.4,0.59,10.75
Sacramento,63,2014-12,8.2,47.1,52.9,58.8,46.6,0.43,5.4
Sacramento,63,2015-01,0.01,39,48.8,58.5,40.3,0.18,6.42
Sacramento,63,2015-02,2.35,44.4,55.5,66.5,43.5,0.67,10.78
Sacramento,63,2015-03,0.18,47.2,60.7,74.1,44.2,1.25,18.25
Sacramento,63,2015-04,1.72,46.9,60.7,74.4,39.8,2.01,20.66
Sacramento,63,2015-05,0.02,51.1,64.2,77.3,45.7,2.03,21.31
Sacramento,63,2015-06,0.06,58.3,74.6,90.9,50.3,3.7,37.58
Sacramento,63,2015-07,0,61.7,76.8,91.9,52.4,4.36,38.27
Sacramento,63,2015-08,0,60.2,75.7,91.3,50.9,3.77,38.2
Sacramento,63,2015-09,0,57.7,73.2,88.6,45.1,4.82,37.4
Sacramento,63,2015-10,0.22,55.1,68.6,82.1,47.6,2.79,26.23
Sacramento,63,2015-11,1.49,40.1,51.2,62.4,38.7,0.82,10.89
Sacramento,63,2015-12,1.78,37.7,46.4,55.2,38.2,0.5,6.56
San Benito,2879,2005-01,5.01,39.7,47.5,55.3,34.1,1.57,7.73
San Benito,2879,2005-02,4.02,41.2,48.5,55.7,38.1,0.87,6.27
San Benito,2879,2005-03,3.15,41.9,51.1,60.3,37.7,1.26,9.89
San Benito,2879,2005-04,2,39.2,51.3,63.4,36.1,1.07,12.08
San Benito,2879,2005-05,0.57,48,60.7,73.3,42.7,2.2,18.64
San Benito,2879,2005-06,0.11,50,64.3,78.6,41.1,3.1,24.16
San Benito,2879,2005-07,0,64.7,79.4,94.1,44.6,10.27,43.23
San Benito,2879,2005-08,0,63,77.4,91.7,40.4,10.69,41.85
San Benito,2879,2005-09,0.04,52.8,67,81.3,37.5,5.46,28.85
San Benito,2879,2005-10,0.09,48.8,61.8,74.9,38,3.24,22.06
San Benito,2879,2005-11,0.6,44.1,56.3,68.4,31.4,3.58,17.97
San Benito,2879,2005-12,3.18,41.9,50.3,58.6,34.9,1.37,9.23
San Benito,2879,2006-01,4.59,35.5,45.9,56.4,33.4,1.09,7.29
San Benito,2879,2006-02,1.78,37.5,49.6,61.7,29.1,2.5,13.38
San Benito,2879,2006-03,5.17,34.1,42.1,50.2,33.4,0.62,6.04
San Benito,2879,2006-04,4.05,41.4,50.2,59,41,0.6,7.42
San Benito,2879,2006-05,1.96,48.7,62.4,76,40.7,3.71,21.57
San Benito,2879,2006-06,0,57,71.1,85.3,43.1,6.77,31.77
San Benito,2879,2006-07,0.06,65.9,80.1,94.2,41.9,12.86,45.86
San Benito,2879,2006-08,0,58,72.3,86.6,39.8,7.61,34.13
San Benito,2879,2006-09,0,56.6,70.7,84.9,34.9,8.67,33.38
San Benito,2879,2006-10,0.52,49.1,60.4,71.7,32.4,4.99,20.14
San Benito,2879,2006-11,0.91,43,53,63,35.9,1.61,12.55
San Benito,2879,2006-12,3.15,37.9,47.3,56.8,25.6,2.45,10.89
San Benito,2879,2007-01,0.82,32.4,43.4,54.5,22.8,1.73,9.2
San Benito,2879,2007-02,2.69,38.3,46.7,55.1,34.2,1.08,7.62
San Benito,2879,2007-03,0.49,41.9,53.9,65.9,33.2,2.78,15.53
San Benito,2879,2007-04,1.18,42.4,55.2,68.1,33.1,2.95,17.74
San Benito,2879,2007-05,0.14,44.5,60.9,77.2,36.9,1.42,22.02
San Benito,2879,2007-06,0,54.8,69.6,84.4,40.6,3.92,28.12
San Benito,2879,2007-07,0,60.8,74.9,89.1,45.4,5.6,30.72
San Benito,2879,2007-08,0,60.6,75,89.3,43.9,5.78,31.98
San Benito,2879,2007-09,0.84,53.7,66.3,79,41.1,3.75,22.52
San Benito,2879,2007-10,1.14,48.5,59.9,71.3,35.1,4.02,19.6
San Benito,2879,2007-11,0.19,45.3,56.4,67.5,33.1,3.56,13.88
San Benito,2879,2007-12,1.28,33.8,42.6,51.5,27.6,1.01,7.64
San Benito,2879,2008-01,9.03,36.4,43.7,50.9,28.5,1.37,7.2
San Benito,2879,2008-02,2.81,37.3,46.4,55.4,30.6,1.66,9.3
San Benito,2879,2008-03,0.29,38,49.6,61.3,32.5,1.4,11.5
San Benito,2879,2008-04,0.13,37.9,52.5,67.2,32.2,1.13,15.25
San Benito,2879,2008-05,0.33,46.3,60.2,74.1,34.8,4.57,23.45
San Benito,2879,2008-06,0,55.8,70.5,85.3,32.6,9.06,35.21
San Benito,2879,2008-07,0,62.7,76.6,90.5,40.7,10.04,39.06
San Benito,2879,2008-08,0,63.1,77.2,91.3,40.3,9.87,38.16
San Benito,2879,2008-09,0,59,72.8,86.6,35.2,9.63,36.5
San Benito,2879,2008-10,0.34,53.9,65.4,76.8,34.4,6.73,22.48
San Benito,2879,2008-11,1.33,46.3,55.8,65.2,36.2,2.95,14.4
San Benito,2879,2008-12,1.67,37.2,45.4,53.6,28.5,1.8,9.21
San Benito,2879,2009-01,2.09,40.3,50.4,60.6,25.9,3.44,12.83
San Benito,2879,2009-02,4.15,37.7,45.6,53.6,32.8,1.26,7.68
San Benito,2879,2009-03,1.67,38.5,48.2,57.9,33.5,1.46,9.6
San Benito,2879,2009-04,0.23,40.2,53.3,66.3,32.1,2.02,16.69
San Benito,2879,2009-05,0.24,52.5,66,79.6,37.8,4.95,27.13
San Benito,2879,2009-06,0.11,52.3,66,79.8,40.2,4.06,25.75
San Benito,2879,2009-07,0,64.6,78,91.4,40.6,10.16,39.86
San Benito,2879,2009-08,0,60.6,75,89.3,36.2,10.33,40.3
San Benito,2879,2009-09,0.26,61,75.1,89.3,37.2,10.15,39.5
San Benito,2879,2009-10,2.67,48,59.2,70.4,37.9,2.82,18.09
San Benito,2879,2009-11,0.13,41.6,52.7,63.7,29,2.95,14.59
San Benito,2879,2009-12,2.61,37.6,45.5,53.4,30.5,1.43,7.91
San Benito,2879,2010-01,6.62,41,48.1,55.2,33.5,1.74,8.69
San Benito,2879,2010-02,3.48,40.1,46.9,53.7,36.4,0.59,7.1
San Benito,2879,2010-03,1.24,38.9,49,59.2,33.7,1.5,10.97
San Benito,2879,2010-04,3.91,39.3,49.7,60,36.9,0.81,10.44
San Benito,2879,2010-05,0.41,42.8,55.5,68.2,35.6,1.91,16.32
San Benito,2879,2010-06,0,53.6,67.8,82,39.2,5.2,28.61
San Benito,2879,2010-07,0,61.6,75,88.5,42.5,8.93,32.53
San Benito,2879,2010-08,0,59.6,73.2,86.8,42.5,6.79,30.85
San Benito,2879,2010-09,0,57.1,71.3,85.5,37.7,8.13,34.65
San Benito,2879,2010-10,1.31,52.1,62.1,72.1,40.4,4.21,19.16
San Benito,2879,2010-11,1.84,40.5,49.8,59.1,32.9,1.95,10.08
San Benito,2879,2010-12,5.18,40.6,47.5,54.4,35.3,1.03,6.98
San Benito,2879,2011-01,2.37,39.8,49.6,59.5,30.3,2.39,11.76
San Benito,2879,2011-02,3.79,35.1,44.2,53.3,28.7,1.51,8.53
San Benito,2879,2011-03,3.7,37.8,46.2,54.7,36.6,0.49,7.16
San Benito,2879,2011-04,0.18,40.9,52.4,63.9,35.3,1.29,12.95
San Benito,2879,2011-05,1.1,42.7,55.6,68.5,33.7,2.79,17.33
San Benito,2879,2011-06,0.64,52,65,78,40.2,4.45,25.58
San Benito,2879,2011-07,0,59.6,73.9,88.2,43.3,7.39,36.41
San Benito,2879,2011-08,0,61.2,75,88.8,37.5,10.46,37.38
San Benito,2879,2011-09,0,60.9,74.7,88.4,39.1,9.8,36.76
San Benito,2879,2011-10,1.27,52.4,63.8,75.2,37.6,4.83,22.15
San Benito,2879,2011-11,1.36,41.5,50.3,59.1,32.4,2.13,10.79
San Benito,2879,2011-12,0.14,37,47,57,19.9,3.23,11.84
San Benito,2879,2012-01,1.8,39.7,50.6,61.6,25.2,4.03,13.05
San Benito,2879,2012-02,0.95,37.7,47.6,57.4,28.8,1.67,10.87
San Benito,2879,2012-03,2.64,38.4,49,59.6,31.2,1.49,10.63
San Benito,2879,2012-04,2.59,42.5,54,65.4,35.3,1.8,14.63
San Benito,2879,2012-05,0.03,47.5,62.2,76.9,34.4,4.1,25.51
San Benito,2879,2012-06,0.05,53.4,68.5,83.6,35.1,6.29,32.39
San Benito,2879,2012-07,0,59.2,73.6,88.1,39.1,8.62,37.94
San Benito,2879,2012-08,0,65.6,79.3,93,36.8,13.59,45.99
San Benito,2879,2012-09,0,61,74,86.9,37,10.11,38.51
San Benito,2879,2012-10,0.46,52.8,64.3,75.9,38.2,5.4,24.08
San Benito,2879,2012-11,1.59,45.4,55,64.6,34.3,3.19,14.68
San Benito,2879,2012-12,6.08,37.7,44.4,51.1,33.4,0.74,5.77
San Benito,2879,2013-01,0.99,36,45.5,54.9,24.6,2.36,10.28
San Benito,2879,2013-02,0.38,36.8,46.7,56.6,27.5,2.14,11.13
San Benito,2879,2013-03,0.39,42.5,53.8,65,32.3,2.49,15.94
San Benito,2879,2013-04,0.25,45.2,58.3,71.3,33.9,3.65,20.71
San Benito,2879,2013-05,0.03,49.6,62.7,75.9,34.5,4.45,25.1
San Benito,2879,2013-06,0,56.9,71.3,85.7,39.4,6.81,33.95
San Benito,2879,2013-07,0,63.6,77.7,91.8,38.1,12.24,43.07
San Benito,2879,2013-08,0,60.3,73.9,87.6,41.1,8.09,36.8
San Benito,2879,2013-09,0.07,56.6,69.8,83,40.9,6.13,30.12
San Benito,2879,2013-10,0.43,50.8,62.5,74.3,29.3,6.51,23.76
San Benito,2879,2013-11,0.3,45.1,55.3,65.5,29.3,4.15,15.95
San Benito,2879,2013-12,0.22,38.9,50.3,61.7,16.8,4.9,16.5
San Benito,2879,2014-01,0.1,45.9,57.4,68.8,19.7,6.15,20.66
San Benito,2879,2014-02,2.89,41.6,50.7,59.9,33.5,2.02,11.76
San Benito,2879,2014-03,1.81,43.7,54.2,64.8,33.8,2.82,14.71
San Benito,2879,2014-04,1.61,45.2,57.6,70,35.8,3.21,18.24
San Benito,2879,2014-05,0,50.8,64.5,78.1,32.3,6.1,27.86
San Benito,2879,2014-06,0,53.6,69.2,84.9,35.3,8.53,35.1
San Benito,2879,2014-07,0,64.6,78,91.3,42.2,11.15,42.09
San Benito,2879,2014-08,0,61,74.7,88.4,41.5,8.55,37.64
San Benito,2879,2014-09,0.01,59.8,72.9,86,43,7.96,33.36
San Benito,2879,2014-10,0.1,56.1,67.8,79.5,35.6,7.94,28.51
San Benito,2879,2014-11,1.49,47.5,56.5,65.4,34,4.1,15.38
San Benito,2879,2014-12,5.32,43.1,48.7,54.4,40.2,0.72,5.52
San Benito,2879,2015-01,0.07,43.2,53.2,63.2,30.9,3.21,13.36
San Benito,2879,2015-02,1.43,45.3,55.2,65,34.5,3.2,14.16
San Benito,2879,2015-03,0.27,46.5,57.8,69.2,33.9,3.86,18.12
San Benito,2879,2015-04,1.22,43.2,55.8,68.5,31.7,3,18.09
San Benito,2879,2015-05,0.61,46.5,58.9,71.3,37,2.96,19.39
San Benito,2879,2015-06,0.36,58.9,72.8,86.6,39.5,8.16,35.28
San Benito,2879,2015-07,0.03,61,74.2,87.3,43.9,7.9,34.58
San Benito,2879,2015-08,0.02,62.3,75.6,88.9,43.1,8.94,37.48
San Benito,2879,2015-09,0,59.8,72.8,85.7,36,9.91,35.65
San Benito,2879,2015-10,0.27,56.3,67.1,78,41.9,5.44,24.04
San Benito,2879,2015-11,2.51,40.8,49.9,59,31.9,2.41,11.52
San Benito,2879,2015-12,3.39,36.4,44.2,51.9,30.7,1.3,7.36
San Benardin,1971,2005-01,1.79,39.3,49.1,58.9,36.5,1.03,9.14
San Benardin,1971,2005-02,2.2,41,50.9,60.7,37,1,9.83
San Benardin,1971,2005-03,0.84,45.3,57,68.7,34.9,2.48,17.1
San Benardin,1971,2005-04,0.1,46.2,61.3,76.4,28.7,4.22,26.32
San Benardin,1971,2005-05,0,58.9,74.1,89.4,37.4,8.54,41.47
San Benardin,1971,2005-06,0,63.9,79.6,95.2,33.5,11.7,50.52
San Benardin,1971,2005-07,0.16,76.1,91.3,106.4,44.8,17.55,68.12
San Benardin,1971,2005-08,0.4,73.6,88,102.4,45.6,13.07,57.3
San Benardin,1971,2005-09,0.31,61.5,77.1,92.7,33.4,9.91,46.38
San Benardin,1971,2005-10,1.32,54.6,68.3,82,33.5,6.31,30.93
San Benardin,1971,2005-11,0,44.6,58.4,72.2,27.1,4.41,21.56
San Benardin,1971,2005-12,0,36.3,49.7,63.2,24.8,2.45,14.83
San Benardin,1971,2006-01,0.07,36.3,49.3,62.3,25.6,2.21,14.46
San Benardin,1971,2006-02,0.01,38.2,53.1,67.9,17.2,3.98,20.33
San Benardin,1971,2006-03,0.34,41,52.2,63.5,30.9,1.94,13.92
San Benardin,1971,2006-04,0.3,47.8,61.7,75.6,34.3,3.5,24.34
San Benardin,1971,2006-05,0,62.1,77.4,92.7,34.9,9.9,46.27
San Benardin,1971,2006-06,0.18,71,86.6,102.1,36.2,15.77,62.38
San Benardin,1971,2006-07,0.31,78.4,92.9,107.3,47.5,18.97,68.83
San Benardin,1971,2006-08,0,70.6,86.6,102.6,35.5,15.76,62.22
San Benardin,1971,2006-09,0.02,64,79.4,94.8,31.9,12.24,49
San Benardin,1971,2006-10,0.1,52.5,66.3,80.1,31.9,5.79,27.79
San Benardin,1971,2006-11,0,44.3,58.8,73.2,26.8,4.22,22.75
San Benardin,1971,2006-12,0.09,32.5,46.4,60.2,14.7,2.9,14.41
San Benardin,1971,2007-01,0,30.8,45,59.2,14.8,2.59,14.32
San Benardin,1971,2007-02,0.1,40.2,53.3,66.4,25.7,3.26,17.34
San Benardin,1971,2007-03,0,47.3,62.1,77,23.7,6.07,28.73
San Benardin,1971,2007-04,0.23,53.1,67.2,81.3,29.5,7.4,31.77
San Benardin,1971,2007-05,0,61,76.2,91.3,27.7,12.38,45.56
San Benardin,1971,2007-06,0,68.5,84.5,100.5,34.1,15.53,57.09
San Benardin,1971,2007-07,0.31,75.5,90.7,106,37.7,18.2,65.63
San Benardin,1971,2007-08,0.07,75.3,89.6,103.9,41.9,19.32,62.85
San Benardin,1971,2007-09,0,64.2,78.4,92.7,38.6,12.2,45.69
San Benardin,1971,2007-10,0,52.4,66.7,81,29.3,6.77,30.8
San Benardin,1971,2007-11,0,45.7,59.8,73.9,22.4,5.57,24.39
San Benardin,1971,2007-12,0.33,34.1,45.1,56.1,23.9,1.81,10.87
San Benardin,1971,2008-01,1.27,34.5,45.4,56.3,25.7,1.51,10.33
San Benardin,1971,2008-02,0.04,39,51.9,64.8,24.2,3.3,16.71
San Benardin,1971,2008-03,0,45.3,59.2,73,21.8,5.47,24.19
San Benardin,1971,2008-04,0,49.5,64.6,79.7,20.8,7.25,31.54
San Benardin,1971,2008-05,0.3,58.1,71.4,84.6,29.9,9.93,37
San Benardin,1971,2008-06,0,68.6,84.3,100.1,26.5,17.24,61.63
San Benardin,1971,2008-07,0.3,75.4,90.2,105.1,42.1,16.92,66.63
San Benardin,1971,2008-08,0,75,89.8,104.6,41.7,17.81,65.45
San Benardin,1971,2008-09,0,67.6,82.6,97.6,36,13.68,53.14
San Benardin,1971,2008-10,0,54.6,69.7,84.8,24.2,8.63,36.23
San Benardin,1971,2008-11,1.17,47.3,59.9,72.5,29.7,4.58,21.4
San Benardin,1971,2008-12,1.15,36.2,46.6,57.1,26.2,2.11,11.74
San Benardin,1971,2009-01,0.03,37.3,50.6,63.8,23.8,2.48,16.11
